acceleration_in_x,acceleration_in_y,acceleration_in_z
-14,-13,997
-17,-15,1005
-15,-15,999
-17,-14,998
-17,-10,1001
-15,-12,999
-18,-16,1003
-17,-15,998
-17,-14,1002
-16,-12,1001
-17,-13,998
-14,-14,1001
-15,-13,1003
-17,-14,1000
-16,-10,1000
-15,-15,999
-18,-17,1000
-16,-12,1003
-15,-13,1002
-17,-14,1000
-16,-15,998
-16,-13,1001
-16,-16,998
-17,-15,1002
-15,-14,998
-15,-14,1002
-15,-13,999
-15,-15,1001
-17,-14,1000
-16,-15,1001
-16,-14,1003
-18,-14,1001
-15,-14,999
-15,-11,1000
-16,-15,1003
-16,-15,998
-16,-14,999
-15,-14,1003
-16,-15,1003
-15,-14,1000
-16,-14,1001
-15,-12,1001
-18,-15,1000
-17,-15,1001
-17,-15,1000
-16,-15,999
-14,-15,1021
-17,-12,997
-16,-14,991
-17,-14,1002
-18,-14,1003
-16,-12,1005
-14,-15,997
-17,-15,1034
-15,-14,1005
-18,-14,994
-17,-12,1002
-13,-17,1000
-17,-15,998
-18,-14,999
-15,-12,1005
-17,-15,1003
-15,-15,995
-15,-14,1000
-16,-14,1000
-17,-14,1000
-15,-14,999
-15,-14,1003
-17,-15,999
-15,-13,1001
-15,-14,998
-17,-11,1002
-15,-16,998
-17,-14,996
-17,-13,1000
-16,-15,1000
-17,-13,999
-15,-14,1001
-16,-12,1004
-15,-16,1000
-16,-15,998
-15,-15,1004
-14,-14,1002
-16,-15,997
-16,-15,998
-16,-14,1000
-15,-15,1000
-14,-14,1001
-14,-15,1002
-15,-15,1000
-18,-15,1001
-15,-13,1000
-14,-15,1000
-14,-14,998
-17,-15,1005
-14,-16,1003
-15,-15,998
-15,-13,999
-17,-15,999
-17,-13,996
-15,-12,1001
-14,-14,999
-17,-14,1000
-16,-13,1000
-18,-15,1005
-16,-15,1003
-15,-14,999
-18,-13,999
-16,-14,997
-15,-16,1003
-15,-15,1000
-17,-14,1001
-14,-14,1001
-18,-14,998
-19,-15,999
-14,-12,1000
-16,-15,1001
-15,-13,1000
-15,-14,1000
-16,-16,1001
-16,-14,1002
-16,-15,1000
-17,-13,1002
-17,-13,1001
-15,-13,1000
-18,-13,1000
-15,-12,1000
-15,-16,1002
-16,-15,999
-18,-14,999
-16,-14,1000
-17,-14,1001
-15,-16,1001
-15,-15,1004
-16,-15,1001
-18,-13,1001
-15,-13,1000
-15,-14,1004
-14,-15,1001
-16,-14,1002
-15,-15,998
-15,-14,999
-17,-14,1002
-16,-14,999
-16,-13,997
-15,-12,1000
-16,-15,1002
-17,-15,999
-15,-15,999
-15,-14,1002
-17,-14,999
-18,-15,997
-16,-13,1002
-16,-14,1003
-16,-13,999
-12,-15,999
-16,-14,1003
-15,-14,1000
-17,-14,1003
-14,-14,1002
-17,-12,1003
-16,-13,1001
-14,-14,1001
-15,-13,999
-16,-16,1000
-15,-13,1000
-14,-16,1001
-16,-14,1000
-16,-12,1000
-16,-11,1002
-15,-14,1000
-15,-13,1000
-16,-15,999
-16,-14,1000
-16,-15,1001
-16,-14,1002
-17,-14,1000
-16,-14,999
-15,-13,1000
-17,-15,1001
-14,-12,1000
-16,-14,1001
-16,-14,998
-17,-13,999
-17,-13,1000
-18,-13,999
-15,-11,1000
-18,-14,1002
-15,-14,998
-17,-14,1000
-16,-13,999
